,Symbol,Series,Date,Prev Close,Open Price,High Price,Low Price,Last Price,Close Price,Average Price,Total Traded Quantity,Turnover,No. of Trades,Deliverable Qty,% Dly Qt to Traded Qty,Month,Year,Day_Perc_Change,Trend
244,PNB,EQ,2018-05-08,93.8,94.2,95.65,92.35,92.75,92.65,93.66,18546850,1737069742.8,52791,2049577,11.05,May,2018,-0.012260127931769671,Slight or No change
245,PNB,EQ,2018-05-09,92.65,93.2,93.5,92.7,93.0,93.0,93.06,6730710,626390012.35,23820,776191,11.53,May,2018,0.0037776578521315773,Slight or No change
246,PNB,EQ,2018-05-10,93.0,93.1,93.65,91.05,91.25,91.4,92.13,11303169,1041359271.95,34228,2304406,20.39,May,2018,-0.017204301075268713,Slight or No change
247,PNB,EQ,2018-05-11,91.4,91.85,91.9,87.2,88.8,88.8,89.0,19914360,1772426225.6,62413,3832150,19.24,May,2018,-0.02844638949671785,Slight or No change
248,PNB,EQ,2018-05-14,88.8,89.0,90.85,88.0,89.35,89.3,89.47,15634508,1398743210.85,52658,1947679,12.46,May,2018,0.005630630630630629,Slight or No change
249,PNB,EQ,2018-05-15,89.3,89.0,91.5,83.55,83.85,85.95,88.34,29556673,2611006099.4,85195,5147925,17.42,May,2018,-0.03751399776035824,Slight or No change
250,PNB,EQ,2018-05-16,85.95,79.15,80.0,74.15,75.7,75.6,76.29,98523673,7516485018.65,263304,15850082,16.09,May,2018,-0.12041884816753934,Slight or No change
251,PNB,EQ,2018-05-17,75.6,76.0,77.0,74.4,76.55,76.45,75.68,37034469,2802760650.25,98073,3706849,10.01,May,2018,0.011243386243386277,Slight or No change
252,PNB,EQ,2018-05-18,76.45,76.4,77.0,74.5,74.8,74.75,75.85,25068232,1901462487.35,64160,4018604,16.03,May,2018,-0.022236756049705764,Slight or No change
253,PNB,EQ,2018-05-21,74.75,76.0,78.7,75.3,77.9,78.15,76.98,29693002,2285681917.1,75887,3944452,13.28,May,2018,0.04548494983277607,Slight or No change
254,PNB,EQ,2018-05-22,78.15,78.05,83.55,76.6,81.05,81.55,80.76,47285396,3818887455.3,118637,4347989,9.2,May,2018,0.04350607805502227,Slight or No change
